path,label,fold
data/train/train\0\4652.png,0,3
data/train/train\0\4653.png,0,1
data/train/train\0\4654.png,0,4
data/train/train\0\4655.png,0,1
data/train/train\0\4656.png,0,0
data/train/train\0\4658.png,0,0
data/train/train\0\4659.png,0,0
data/train/train\0\4660.png,0,3
data/train/train\0\4661.png,0,2
data/train/train\0\4662.png,0,1
data/train/train\0\4663.png,0,1
data/train/train\0\4664.png,0,4
data/train/train\0\4666.png,0,0
data/train/train\0\4668.png,0,2
data/train/train\0\4669.png,0,0
data/train/train\0\4671.png,0,3
data/train/train\0\4672.png,0,1
data/train/train\0\4673.png,0,4
data/train/train\0\4674.png,0,2
data/train/train\0\4675.png,0,1
data/train/train\0\4676.png,0,3
data/train/train\0\4677.png,0,2
data/train/train\0\4679.png,0,2
data/train/train\0\4680.png,0,3
data/train/train\0\4681.png,0,1
data/train/train\0\4682.png,0,0
data/train/train\0\4683.png,0,0
data/train/train\0\4684.png,0,2
data/train/train\0\4685.png,0,0
data/train/train\0\4686.png,0,0
data/train/train\0\4687.png,0,1
data/train/train\0\4688.png,0,0
data/train/train\0\4690.png,0,4
data/train/train\0\4691.png,0,0
data/train/train\0\4692.png,0,1
data/train/train\0\4693.png,0,0
data/train/train\0\4694.png,0,0
data/train/train\0\4695.png,0,0
data/train/train\0\4696.png,0,0
data/train/train\0\4697.png,0,4
data/train/train\0\4699.png,0,3
data/train/train\0\4700.png,0,2
data/train/train\0\4702.png,0,0
data/train/train\0\4703.png,0,2
data/train/train\0\4704.png,0,4
data/train/train\0\4705.png,0,4
data/train/train\0\4706.png,0,2
data/train/train\0\4707.png,0,0
data/train/train\0\4708.png,0,4
data/train/train\0\4709.png,0,1
data/train/train\0\4710.png,0,0
data/train/train\0\4712.png,0,4
data/train/train\0\4713.png,0,3
data/train/train\0\4714.png,0,3
data/train/train\0\4717.png,0,4
data/train/train\0\4718.png,0,1
data/train/train\0\4719.png,0,3
data/train/train\0\4720.png,0,3
data/train/train\0\4721.png,0,1
data/train/train\0\4722.png,0,1
data/train/train\0\4724.png,0,3
data/train/train\0\4725.png,0,2
data/train/train\0\4726.png,0,4
data/train/train\0\4727.png,0,3
data/train/train\0\4728.png,0,3
data/train/train\0\4729.png,0,0
data/train/train\0\4730.png,0,3
data/train/train\0\4731.png,0,0
data/train/train\0\49211.png,0,1
data/train/train\0\49212.png,0,2
data/train/train\0\49213.png,0,4
data/train/train\0\49214.png,0,0
data/train/train\0\49216.png,0,0
data/train/train\0\49217.png,0,2
data/train/train\0\49218.png,0,1
data/train/train\0\49219.png,0,1
data/train/train\0\49220.png,0,3
data/train/train\0\49221.png,0,3
data/train/train\0\49223.png,0,2
data/train/train\0\49224.png,0,0
data/train/train\0\49225.png,0,3
data/train/train\0\49226.png,0,3
data/train/train\0\49227.png,0,0
data/train/train\0\49228.png,0,3
data/train/train\0\49230.png,0,3
data/train/train\0\49231.png,0,0
data/train/train\0\49232.png,0,2
data/train/train\0\49233.png,0,0
data/train/train\0\49234.png,0,0
data/train/train\0\49235.png,0,3
data/train/train\0\49236.png,0,0
data/train/train\0\49237.png,0,3
data/train/train\0\49238.png,0,1
data/train/train\0\49239.png,0,0
data/train/train\0\49240.png,0,3
data/train/train\0\49241.png,0,1
data/train/train\0\49242.png,0,3
data/train/train\0\49243.png,0,0
data/train/train\0\49244.png,0,4
data/train/train\0\49245.png,0,0
data/train/train\0\49246.png,0,0
data/train/train\0\49247.png,0,2
data/train/train\0\49248.png,0,2
data/train/train\0\49249.png,0,0
data/train/train\0\49250.png,0,0
data/train/train\0\49251.png,0,4
data/train/train\0\49253.png,0,0
data/train/train\0\49254.png,0,3
data/train/train\0\49255.png,0,1
data/train/train\0\49256.png,0,2
data/train/train\0\49257.png,0,1
data/train/train\0\49258.png,0,0
data/train/train\0\49259.png,0,0
data/train/train\0\49260.png,0,0
data/train/train\0\49261.png,0,1
data/train/train\0\49262.png,0,2
data/train/train\0\49263.png,0,2
data/train/train\0\49264.png,0,0
data/train/train\0\49266.png,0,3
data/train/train\0\49268.png,0,2
data/train/train\0\49269.png,0,0
data/train/train\0\49270.png,0,3
data/train/train\0\49272.png,0,4
data/train/train\0\49273.png,0,2
data/train/train\0\49274.png,0,3
data/train/train\0\49275.png,0,3
data/train/train\0\49277.png,0,1
data/train/train\0\49278.png,0,0
data/train/train\0\49279.png,0,1
data/train/train\0\49280.png,0,0
data/train/train\0\49281.png,0,4
data/train/train\0\49282.png,0,2
data/train/train\0\49283.png,0,3
data/train/train\0\49284.png,0,0
data/train/train\0\49285.png,0,4
data/train/train\0\49286.png,0,2
data/train/train\0\49287.png,0,0
data/train/train\0\49289.png,0,4
data/train/train\0\49290.png,0,4
data/train/train\0\49291.png,0,4
data/train/train\0\49292.png,0,2
data/train/train\0\49294.png,0,2
data/train/train\0\49295.png,0,2
data/train/train\0\49296.png,0,1
data/train/train\0\49297.png,0,0
data/train/train\0\49298.png,0,4
data/train/train\0\49299.png,0,4
data/train/train\0\49300.png,0,0
data/train/train\0\49301.png,0,0
data/train/train\0\49302.png,0,3
data/train/train\0\49304.png,0,2
data/train/train\0\49305.png,0,0
data/train/train\0\49306.png,0,4
data/train/train\0\49308.png,0,1
data/train/train\0\49309.png,0,0
data/train/train\0\49310.png,0,3
data/train/train\0\49311.png,0,3
data/train/train\0\49313.png,0,0
data/train/train\0\49314.png,0,0
data/train/train\0\49316.png,0,3
data/train/train\0\49317.png,0,0
data/train/train\0\49318.png,0,2
data/train/train\0\50780.png,0,3
data/train/train\0\50781.png,0,4
data/train/train\0\53033.png,0,1
data/train/train\0\53035.png,0,1
data/train/train\0\53036.png,0,2
data/train/train\0\53037.png,0,2
data/train/train\0\53039.png,0,3
data/train/train\0\53041.png,0,3
data/train/train\0\53043.png,0,0
data/train/train\0\53044.png,0,4
data/train/train\0\53045.png,0,3
data/train/train\0\53046.png,0,0
data/train/train\0\53048.png,0,0
data/train/train\0\53049.png,0,0
data/train/train\0\53050.png,0,0
data/train/train\0\53051.png,0,1
data/train/train\0\53052.png,0,3
data/train/train\0\53055.png,0,1
data/train/train\0\53058.png,0,4
data/train/train\0\53059.png,0,3
data/train/train\0\53060.png,0,3
data/train/train\0\53061.png,0,1
data/train/train\0\53063.png,0,2
data/train/train\0\66547.png,0,2
data/train/train\0\66548.png,0,1
data/train/train\0\66549.png,0,2
data/train/train\0\66550.png,0,3
data/train/train\0\66551.png,0,2
data/train/train\0\66552.png,0,3
data/train/train\0\66554.png,0,3
data/train/train\0\66555.png,0,3
data/train/train\0\66557.png,0,2
data/train/train\0\66559.png,0,1
data/train/train\0\66561.png,0,4
data/train/train\0\66562.png,0,3
data/train/train\0\66563.png,0,3
data/train/train\0\66564.png,0,0
data/train/train\0\66565.png,0,1
data/train/train\0\66566.png,0,3
data/train/train\0\66567.png,0,3
data/train/train\0\66568.png,0,2
data/train/train\0\66569.png,0,3
data/train/train\0\66570.png,0,2
data/train/train\0\66571.png,0,0
data/train/train\0\66572.png,0,2
data/train/train\0\66573.png,0,3
data/train/train\0\66575.png,0,0
data/train/train\0\66577.png,0,0
data/train/train\0\66578.png,0,1
data/train/train\0\66579.png,0,4
data/train/train\0\66580.png,0,4
data/train/train\0\66581.png,0,3
data/train/train\0\66582.png,0,4
data/train/train\0\66583.png,0,3
data/train/train\0\66585.png,0,0
data/train/train\0\66586.png,0,1
data/train/train\0\66588.png,0,2
data/train/train\0\66589.png,0,0
data/train/train\0\66590.png,0,2
data/train/train\0\66591.png,0,1
data/train/train\0\66592.png,0,2
data/train/train\0\66593.png,0,2
data/train/train\0\66594.png,0,4
data/train/train\0\66595.png,0,3
data/train/train\0\66596.png,0,1
data/train/train\0\66597.png,0,3
data/train/train\0\66599.png,0,2
data/train/train\0\66600.png,0,1
data/train/train\0\66601.png,0,2
data/train/train\0\66602.png,0,4
data/train/train\0\66603.png,0,2
data/train/train\0\66604.png,0,2
data/train/train\0\66605.png,0,1
data/train/train\0\66606.png,0,2
data/train/train\0\66607.png,0,4
data/train/train\0\66608.png,0,3
data/train/train\0\66609.png,0,3
data/train/train\0\66610.png,0,1
data/train/train\0\66611.png,0,1
data/train/train\0\66612.png,0,3
data/train/train\0\66613.png,0,1
data/train/train\0\66615.png,0,2
data/train/train\0\66616.png,0,2
data/train/train\0\66617.png,0,2
data/train/train\0\66618.png,0,3
data/train/train\0\66619.png,0,2
data/train/train\0\66620.png,0,3
data/train/train\0\66621.png,0,3
data/train/train\0\66622.png,0,4
data/train/train\0\66623.png,0,4
data/train/train\0\66624.png,0,4
data/train/train\0\66625.png,0,2
data/train/train\0\66626.png,0,0
data/train/train\0\66627.png,0,2
data/train/train\0\66628.png,0,3
data/train/train\0\66630.png,0,1
data/train/train\0\66631.png,0,3
data/train/train\0\66632.png,0,0
data/train/train\0\66633.png,0,0
data/train/train\0\66634.png,0,2
data/train/train\0\66635.png,0,4
data/train/train\0\66637.png,0,2
data/train/train\0\66638.png,0,1
data/train/train\0\66639.png,0,4
data/train/train\0\66640.png,0,1
data/train/train\0\66641.png,0,1
data/train/train\0\66642.png,0,3
data/train/train\0\66643.png,0,2
data/train/train\0\66645.png,0,2
data/train/train\0\66647.png,0,4
data/train/train\0\66650.png,0,1
data/train/train\0\66652.png,0,3
data/train/train\0\66653.png,0,3
data/train/train\0\66654.png,0,1
data/train/train\0\66655.png,0,0
data/train/train\0\66656.png,0,0
data/train/train\0\66657.png,0,2
data/train/train\0\66659.png,0,0
data/train/train\0\66660.png,0,4
data/train/train\0\66661.png,0,2
data/train/train\0\66662.png,0,3
data/train/train\0\66663.png,0,3
data/train/train\0\66664.png,0,3
data/train/train\0\66665.png,0,4
data/train/train\0\66666.png,0,1
data/train/train\0\66667.png,0,0
data/train/train\0\66669.png,0,0
data/train/train\0\66671.png,0,3
data/train/train\0\66674.png,0,4
data/train/train\0\66675.png,0,2
data/train/train\0\66676.png,0,0
data/train/train\0\66677.png,0,2
data/train/train\0\66678.png,0,1
data/train/train\0\66679.png,0,2
data/train/train\0\66680.png,0,3
data/train/train\0\66681.png,0,3
data/train/train\0\6768.png,0,1
data/train/train\0\6769.png,0,2
data/train/train\0\6770.png,0,1
data/train/train\0\6771.png,0,0
data/train/train\0\6772.png,0,2
data/train/train\0\6773.png,0,4
data/train/train\0\6774.png,0,4
data/train/train\0\6775.png,0,2
data/train/train\0\6776.png,0,3
data/train/train\0\6777.png,0,0
data/train/train\0\6778.png,0,3
data/train/train\0\6779.png,0,1
data/train/train\0\6780.png,0,2
data/train/train\0\6782.png,0,2
data/train/train\0\6783.png,0,3
data/train/train\0\6784.png,0,4
data/train/train\0\6785.png,0,3
data/train/train\0\6786.png,0,3
data/train/train\0\6787.png,0,2
data/train/train\0\6788.png,0,4
data/train/train\0\6789.png,0,2
data/train/train\0\6790.png,0,2
data/train/train\0\6791.png,0,2
data/train/train\0\6792.png,0,1
data/train/train\0\6793.png,0,0
data/train/train\0\6794.png,0,0
data/train/train\0\6795.png,0,1
data/train/train\0\6796.png,0,1
data/train/train\0\6797.png,0,0
data/train/train\0\6798.png,0,3
data/train/train\0\6799.png,0,4
data/train/train\0\6800.png,0,3
data/train/train\0\6801.png,0,3
data/train/train\0\6802.png,0,1
data/train/train\0\6803.png,0,0
data/train/train\0\6804.png,0,2
data/train/train\0\6806.png,0,4
data/train/train\0\6807.png,0,4
data/train/train\0\6808.png,0,0
data/train/train\0\6809.png,0,0
data/train/train\0\6810.png,0,1
data/train/train\0\6811.png,0,4
data/train/train\0\6812.png,0,3
data/train/train\0\6813.png,0,2
data/train/train\0\6814.png,0,3
data/train/train\0\6815.png,0,2
data/train/train\0\6816.png,0,0
data/train/train\0\6817.png,0,2
data/train/train\0\6818.png,0,1
data/train/train\0\6820.png,0,1
data/train/train\0\6821.png,0,2
data/train/train\0\6822.png,0,4
data/train/train\0\6825.png,0,2
data/train/train\0\6826.png,0,1
data/train/train\0\6827.png,0,3
data/train/train\0\6828.png,0,2
data/train/train\0\6829.png,0,1
data/train/train\0\6830.png,0,0
data/train/train\0\6831.png,0,1
data/train/train\0\69079.png,0,4
data/train/train\0\69080.png,0,2
data/train/train\0\69081.png,0,1
data/train/train\0\71205.png,0,4
data/train/train\0\76184.png,0,0
data/train/train\0\76185.png,0,2
data/train/train\0\76186.png,0,4
data/train/train\0\76188.png,0,4
data/train/train\0\76189.png,0,2
data/train/train\0\76190.png,0,1
data/train/train\0\76191.png,0,0
data/train/train\0\76192.png,0,1
data/train/train\0\76193.png,0,0
data/train/train\0\76194.png,0,3
data/train/train\0\76195.png,0,3
data/train/train\0\76196.png,0,2
data/train/train\0\76197.png,0,4
data/train/train\0\76198.png,0,4
data/train/train\0\76199.png,0,2
data/train/train\0\76200.png,0,2
data/train/train\0\76201.png,0,0
data/train/train\0\76202.png,0,2
data/train/train\0\76203.png,0,3
data/train/train\0\76204.png,0,0
data/train/train\0\76205.png,0,0
data/train/train\0\76206.png,0,4
data/train/train\0\76207.png,0,3
data/train/train\0\76208.png,0,1
data/train/train\0\76209.png,0,2
data/train/train\0\76210.png,0,2
data/train/train\0\76211.png,0,4
data/train/train\0\76213.png,0,2
data/train/train\0\76214.png,0,3
data/train/train\0\76215.png,0,3
data/train/train\0\76216.png,0,4
data/train/train\0\76217.png,0,1
data/train/train\0\76218.png,0,0
data/train/train\0\76219.png,0,1
data/train/train\0\76220.png,0,4
data/train/train\0\76221.png,0,1
data/train/train\0\76222.png,0,1
data/train/train\0\76223.png,0,1
data/train/train\0\76224.png,0,0
data/train/train\0\76225.png,0,2
data/train/train\0\76226.png,0,4
data/train/train\0\76227.png,0,2
data/train/train\0\76228.png,0,4
data/train/train\0\76229.png,0,0
data/train/train\0\76230.png,0,2
data/train/train\0\76231.png,0,3
data/train/train\0\76232.png,0,3
data/train/train\0\76233.png,0,2
data/train/train\0\76234.png,0,4
data/train/train\0\76236.png,0,2
data/train/train\0\76237.png,0,0
data/train/train\0\76238.png,0,3
data/train/train\0\76239.png,0,4
data/train/train\0\76240.png,0,4
data/train/train\0\76241.png,0,2
data/train/train\0\76242.png,0,1
data/train/train\0\76243.png,0,2
data/train/train\0\76244.png,0,3
data/train/train\0\76245.png,0,4
data/train/train\0\76246.png,0,1
data/train/train\0\76247.png,0,1
data/train/train\0\76248.png,0,3
data/train/train\0\76249.png,0,3
data/train/train\0\76250.png,0,2
data/train/train\0\76252.png,0,1
data/train/train\0\76253.png,0,1
data/train/train\0\76254.png,0,3
data/train/train\0\76256.png,0,4
data/train/train\0\76257.png,0,3
data/train/train\0\76258.png,0,2
data/train/train\0\76259.png,0,0
data/train/train\0\76260.png,0,2
data/train/train\0\76261.png,0,3
data/train/train\0\76262.png,0,2
data/train/train\0\76263.png,0,0
data/train/train\0\76264.png,0,1
data/train/train\0\76265.png,0,4
data/train/train\0\76266.png,0,1
data/train/train\0\76267.png,0,1
data/train/train\0\76268.png,0,0
data/train/train\0\76269.png,0,1
data/train/train\0\76270.png,0,2
data/train/train\0\76271.png,0,2
data/train/train\0\76272.png,0,2
data/train/train\0\76273.png,0,0
data/train/train\0\76274.png,0,4
data/train/train\0\76275.png,0,2
data/train/train\0\76276.png,0,2
data/train/train\0\76277.png,0,2
data/train/train\0\76278.png,0,3
data/train/train\0\76279.png,0,4
data/train/train\0\76280.png,0,0
data/train/train\0\76281.png,0,2
data/train/train\0\76282.png,0,4
data/train/train\0\76283.png,0,0
data/train/train\0\76284.png,0,4
data/train/train\0\76285.png,0,4
data/train/train\0\76286.png,0,1
data/train/train\0\76287.png,0,2
data/train/train\0\76288.png,0,3
data/train/train\0\76289.png,0,2
data/train/train\0\76290.png,0,4
data/train/train\0\76291.png,0,0
data/train/train\0\76292.png,0,3
data/train/train\0\76293.png,0,0
data/train/train\0\76294.png,0,0
data/train/train\0\76295.png,0,3
data/train/train\0\76296.png,0,3
data/train/train\0\76297.png,0,1
data/train/train\0\76298.png,0,0
data/train/train\0\76299.png,0,3
data/train/train\0\76301.png,0,2
data/train/train\0\76302.png,0,2
data/train/train\0\76304.png,0,3
data/train/train\0\76305.png,0,3
data/train/train\0\76306.png,0,1
data/train/train\0\76307.png,0,2
data/train/train\0\76308.png,0,1
data/train/train\0\76310.png,0,1
data/train/train\0\76311.png,0,1
data/train/train\0\76313.png,0,0
data/train/train\0\76314.png,0,0
data/train/train\0\76316.png,0,2
data/train/train\0\76317.png,0,0
data/train/train\0\76318.png,0,2
data/train/train\0\76320.png,0,2
data/train/train\0\76321.png,0,4
data/train/train\0\76322.png,0,1
data/train/train\0\76323.png,0,2
data/train/train\0\76324.png,0,1
data/train/train\0\76325.png,0,2
data/train/train\0\76326.png,0,3
data/train/train\0\76327.png,0,3
data/train/train\0\76328.png,0,0
data/train/train\0\76330.png,0,3
data/train/train\0\76331.png,0,2
data/train/train\0\76334.png,0,1
data/train/train\0\76335.png,0,0
data/train/train\0\76336.png,0,2
data/train/train\0\76338.png,0,2
data/train/train\0\76339.png,0,3
data/train/train\0\76340.png,0,1
data/train/train\0\76341.png,0,2
data/train/train\0\76342.png,0,1
data/train/train\0\76343.png,0,4
data/train/train\0\76344.png,0,0
data/train/train\0\76345.png,0,0
data/train/train\0\76346.png,0,3
data/train/train\0\76347.png,0,4
data/train/train\0\76348.png,0,2
data/train/train\0\76349.png,0,2
data/train/train\0\76350.png,0,4
data/train/train\0\76351.png,0,0
data/train/train\0\76352.png,0,3
data/train/train\0\76353.png,0,2
data/train/train\0\76354.png,0,4
data/train/train\0\76355.png,0,4
data/train/train\0\76356.png,0,1
data/train/train\0\76357.png,0,0
data/train/train\0\76359.png,0,0
data/train/train\0\76360.png,0,1
data/train/train\0\76361.png,0,4
data/train/train\0\76362.png,0,4
data/train/train\0\76363.png,0,4
data/train/train\0\76364.png,0,1
data/train/train\0\85645.png,0,3
data/train/train\0\85647.png,0,1
data/train/train\0\85648.png,0,0
data/train/train\0\85649.png,0,3
data/train/train\0\85650.png,0,3
data/train/train\0\85653.png,0,0
data/train/train\0\85654.png,0,3
data/train/train\0\85655.png,0,4
data/train/train\0\85660.png,0,1
data/train/train\0\85661.png,0,1
data/train/train\0\86467.png,0,4
data/train/train\0\86468.png,0,2
data/train/train\0\86469.png,0,4
data/train/train\0\86470.png,0,2
data/train/train\0\86471.png,0,4
data/train/train\0\86472.png,0,0
data/train/train\0\86473.png,0,2
data/train/train\0\86474.png,0,4
